date,sentiment_score,sentiment_positive,sentiment_negative,sentiment_neutral,news_count
2025-10-19,-0.0787029324398775,0.1658927695326773,0.2445957019725548,0.5895115246863237,56.0
2025-10-20,0.0942170578246451,0.2300051472034968,0.1357880893788517,0.6342067632517995,73.0
2025-10-21,0.0334285819091093,0.2367752739586509,0.2033466920495415,0.5598780443438162,78.0
2025-10-22,0.0566897937154863,0.2662532300804742,0.2095634363649878,0.5241833306849003,80.0
2025-10-23,0.0206055298181516,0.2265810173670096,0.2059754875488579,0.5674434984368938,70.0
2025-10-24,0.1902089501054932,0.3063660705053847,0.1161571203998915,0.5774768102301718,73.0
2025-10-25,0.1498407956172266,0.2717132771225727,0.121872481505346,0.6064142508472762,46.0
2025-10-26,0.073106205945865,0.2325006585232303,0.1593944525773652,0.6081048936934256,61.0
2025-10-27,0.2169488383319656,0.3431590949108855,0.1262102565789198,0.5306306474643653,61.0
2025-10-28,0.1031686359570479,0.2991530445968391,0.1959844086397911,0.5048625550796868,71.0
2025-10-29,-0.0318786249750039,0.2059231525287032,0.2378017775037071,0.5562750704247843,55.0
2025-10-30,-0.0057298629057355,0.249874745647228,0.2556046085529636,0.4945206480360655,86.0
2025-10-31,-0.0281926583570356,0.212533978630717,0.2407266369877526,0.546739386050747,65.0
2025-11-01,-0.0024599405005574,0.2373144517466426,0.2397743922472,0.5229111541062593,50.0
2025-11-02,-0.0966644080415848,0.1657735409455434,0.2624379489871283,0.5717885164964583,31.0
2025-11-03,-0.0931342554977163,0.2175009975908324,0.3106352530885488,0.4718637370388023,64.0
2025-11-04,-0.1978984581970277,0.1551762369257965,0.3530746951228243,0.4917490708631003,87.0
2025-11-05,-0.0609305388572686,0.1855477886796694,0.246478327536938,0.5679738883921337,107.0
2025-11-06,-0.1387761510715524,0.180137043273667,0.3189131943452195,0.5009497693603541,82.0
2025-11-07,-0.0371889765886078,0.2601869037825164,0.2973758803711242,0.4424372190036453,91.0
2025-11-08,-0.0692781053542617,0.1880202410920035,0.2572983464462653,0.5546814041980912,63.0
2025-11-09,0.0255274018669065,0.2336551861916767,0.2081277843247702,0.5582170279973999,47.0
2025-11-10,0.0398589983981634,0.2612010047804298,0.2213420063822663,0.5174569884381656,56.0
2025-11-11,-0.002466558633993,0.2568221157830622,0.2592886744170553,0.4838892056296269,90.0
2025-11-12,-0.1069140325642514,0.1976621448138386,0.30457617737809,0.4977616863230205,98.0
2025-11-13,-0.042650377102406,0.2003718762278137,0.2430222533302198,0.5566058809226248,71.0
2025-11-14,-0.1933420551452142,0.1629567051156895,0.3562987602609037,0.4807445336777119,162.0
2025-11-15,-0.1788625191726094,0.1645360312291554,0.3433985504017648,0.4920654095975416,98.0
2025-11-16,0.0069716421697857,0.1744336850972751,0.1674620429274894,0.6581042702230862,59.0
2025-11-17,-0.1308680625385319,0.1930833887625612,0.3239514513010932,0.4829651651029684,147.0
2025-11-18,-0.1923824750595319,0.1629081338451641,0.3552906089046961,0.4818012533106015,213.0
2025-11-19,-0.0592953711919008,0.2435039124972776,0.3027992836891784,0.4536968015920405,109.0
2025-11-20,-0.0991270503415385,0.1788953095371645,0.2780223598787031,0.5430823300427537,123.0
2025-11-21,-0.2116469799824146,0.1538899678965671,0.3655369478789817,0.480573084880734,171.0
2025-11-22,-0.0819095870678278,0.2060910539649841,0.2880006410328119,0.5059083013588356,108.0
2025-11-23,-0.1440500873196426,0.13247049003396,0.2765205773536027,0.5910089274735323,84.0
2025-11-24,-0.0360350558896445,0.2114957131792806,0.2475307690689251,0.5409735141854201,126.0
2025-11-25,-0.0570123557881409,0.2362899581619769,0.2933023139501178,0.4704077260722534,109.0
2025-11-26,-0.010231753992603,0.2580561131876158,0.2682878671802188,0.4736560138530637,95.0
2025-11-27,0.1911477595878144,0.3436708703792343,0.1525231107914199,0.5038060237032672,60.0
2025-11-28,0.0810900939253681,0.2737043039964103,0.1926142100710421,0.5336814875510044,82.0
2025-11-29,0.0068473605255425,0.2386891078990949,0.2318417473735524,0.5294691343122805,71.0
2025-11-30,0.0654971986450255,0.2042540123313665,0.138756813686341,0.6569891717284918,50.0
2025-12-01,-0.386208180580414,0.1024544483862464,0.4886626289666605,0.4088829148913154,148.0
2025-12-02,-0.0417218748955939,0.2559251242120118,0.2976469991076058,0.446427872438446,137.0
2025-12-03,0.1039063556381734,0.3039134659993578,0.2000071103611844,0.496079424097843,128.0
2025-12-04,0.0293952254783909,0.2514266958391732,0.2220314703607822,0.5265418234938646,68.0
2025-12-05,0.0224033176898956,0.1973036630508991,0.1749003453610035,0.6277959967175355,65.0
2025-12-06,0.0224033176898956,0.1973036630508991,0.1749003453610035,0.6277959967175355,65.0
2025-12-07,0.0321700878751774,0.2219711371387044,0.189801049263527,0.5882278227557739,48.0
2025-12-08,0.1900786820634761,0.3021056779276799,0.1120269958642037,0.5858673274736194,85.0
2025-12-09,0.0943392556818092,0.299431941756869,0.2050926860750598,0.495475371094311,85.0
2025-12-10,0.0760540117596074,0.2577195539350439,0.1816655421754364,0.5606148964773441,97.0
2025-12-11,-0.0940853575715956,0.182014541114094,0.2760998986856897,0.5418855566876354,81.0
2025-12-12,0.0452102797347694,0.2077715014949297,0.1625612217601603,0.6296672811552596,104.0
2025-12-13,-0.0226560160724653,0.170142147069176,0.1927981631416413,0.6370596910309461,45.0
2025-12-14,-0.0438058459124452,0.1385372213868273,0.1823430672992725,0.6791197059021609,37.0
2025-12-15,-0.2113970821374096,0.1478406553156674,0.3592377374530769,0.4929216072545387,80.0
2025-12-16,-0.0924155612356296,0.2356217780454766,0.3280373392811063,0.4363408825904278,101.0
2025-12-17,-0.0514495687883546,0.2288717037299648,0.2803212725183194,0.4908070282378633,112.0
2025-12-18,-0.0217129571352746,0.2429807794608429,0.2646937365961176,0.4923254818105223,88.0
2025-12-19,-0.0835029049111264,0.1854577077375281,0.2689606126486545,0.5455816804564425,84.0
2025-12-20,-0.0373537976391099,0.1791603158003297,0.2165141134394397,0.604325574662151,58.0
2025-12-21,0.0772228687271183,0.1986599784417479,0.1214371097146296,0.6799029065113441,51.0
2025-12-22,0.0945482598044551,0.2314129663058198,0.1368647065013647,0.6317223201004358,65.0
2025-12-23,0.0205258907976024,0.2382559787406764,0.217730087943074,0.5440139305881329,99.0
2025-12-24,-0.1305897810989443,0.1808022519902271,0.3113920330891714,0.5078057160491453,85.0
2025-12-25,-0.0348040163516998,0.2025476226955652,0.237351639047265,0.5601007374748588,50.0
2025-12-26,-0.0221695787056464,0.1974819104557168,0.2196514891613632,0.5828665930216443,73.0
2025-12-27,-0.0749353537457468,0.1839101284175463,0.2588454821632932,0.5572443865037159,46.0
2025-12-28,0.074153614157409,0.218259916713863,0.1441063025564539,0.6376337861350062,51.0
2025-12-29,0.0572290559156009,0.2153344152089304,0.1581053592933294,0.6265602277663465,78.0
2025-12-30,0.036257219609133,0.2177854030241453,0.1815281834150123,0.6006864076155389,86.0
2025-12-31,0.0069609184343463,0.2753675244629192,0.2684066060285728,0.4562258701174496,78.0
2026-01-01,0.0882505232727796,0.2979511096844541,0.2097005864116745,0.4923483065222619,61.0
2026-01-02,0.0704624308394147,0.2898320062932643,0.2193695754538495,0.4907984142977889,77.0
2026-01-03,0.0129622366461578,0.2589988246074189,0.246036587961261,0.4949645638141943,46.0
2026-01-04,0.0229836022688282,0.2291695496481325,0.2061859473793043,0.5646445085604985,45.0
2026-01-05,0.2638238822685533,0.4134000065537651,0.1495761242852117,0.4370238654566615,89.0
2026-01-06,0.1261782391719814,0.3061376780173496,0.1799594388453682,0.5139028808151028,76.0
2026-01-07,0.0510666810167843,0.2473476493055475,0.1962809682887631,0.556371384902912,102.0
2026-01-08,0.0508521372533362,0.2582386212585413,0.207386484005205,0.5343748978676571,69.0
2026-01-09,0.03131536527017,0.2090121639762507,0.1776967987060806,0.6132910390990938,86.0
2026-01-10,0.03131536527017,0.2090121639762507,0.1776967987060806,0.6132910390990938,86.0
2026-01-11,0.03131536527017,0.2090121639762507,0.1776967987060806,0.6132910390990938,86.0
2026-01-12,-0.0157985397197894,0.2111095516868916,0.226908091406681,0.5619823654476357,76.0
2026-01-13,0.0831309252729018,0.2296289429990186,0.1464980177261168,0.6238730418263003,96.0
2026-01-14,0.0610957694824467,0.2617171840009061,0.2006214145184593,0.5376614051415248,94.0
2026-01-15,0.0610957694824467,0.2617171840009061,0.2006214145184593,0.5376614051415248,94.0
2026-01-16,-0.0052135853135647,0.2224576165899634,0.2276712019035282,0.5498711784991125,48.0
2026-01-17,0.036720351928747,0.2666571939756211,0.2299368420468741,0.5034059579974335,38.0
2026-01-18,0.0711598776928756,0.2238962063160927,0.1527363286232171,0.6233674631170605,23.0
2026-01-19,0.0711598776928756,0.2238962063160927,0.1527363286232171,0.6233674631170605,23.0
2026-01-20,0.1327095550950616,0.2673617282112979,0.1346521731162362,0.5979861066798153,46.0
2026-01-21,-0.0794717748702334,0.2017162982533178,0.2811880731235512,0.5170956284908409,88.0
2026-01-22,-0.0549443561087052,0.1647816936671733,0.2197260497758786,0.6154922624925773,75.0
2026-01-23,-0.1185447027424483,0.152197951650513,0.2707426543929614,0.5770594060886651,56.0
2026-01-24,-0.079192032247002,0.1860621169339432,0.2652541491809452,0.5486837374046445,43.0
2026-01-25,-0.0664661138085648,0.1329105433775112,0.199376657186076,0.667712802812457,40.0
2026-01-26,-0.0458814171089351,0.199239081210703,0.2451204983196382,0.5556404231993974,87.0
2026-01-27,0.0549654142565226,0.304914098199723,0.2499486839432003,0.4451372224305357,56.0
2026-01-28,0.0306499595603635,0.2322266589129163,0.2015766993525528,0.5661966426358107,62.0
2026-01-29,-0.1037895558043741,0.2135874991468921,0.3173770549512663,0.4690354419155763,91.0
2026-01-30,-0.1462869147982691,0.195987640141064,0.3422745549393332,0.4617378097736155,92.0
2026-01-31,-0.1820475493999894,0.1471857666273159,0.3292333160273053,0.5235809196877961,99.0
2026-02-01,-0.0454621729440987,0.176883385480883,0.2223455584249817,0.6007710561538354,39.0
2026-02-02,-0.2379035900778852,0.1643101513061834,0.4022137413840687,0.433476100149362,69.0
2026-02-03,-0.1309317914695528,0.2173463901210772,0.34827818159063,0.4343754321851424,76.0
2026-02-04,-0.1705071313058336,0.1777561438828706,0.3482632751887043,0.4739805796494086,75.0
2026-02-05,-0.3750337412136353,0.1276406438238072,0.5026743850374426,0.3696849637305025,88.0
2026-02-06,0.0550605394173322,0.2913445551629837,0.2362840157456514,0.4723714261156757,41.0
2026-02-07,-0.0380092494888231,0.1864432467347277,0.2244524962235508,0.5891042533164311,56.0
2026-02-08,-0.0380092494888231,0.1864432467347277,0.2244524962235508,0.5891042533164311,56.0
2026-02-09,-0.1846968369050459,0.1293209391561421,0.3140177760611881,0.5566612893546169,33.0
2026-02-10,-0.1551612795641025,0.1724914195725605,0.327652699136663,0.4998558835969084,21.0
2026-02-11,-0.1551612795641025,0.1724914195725605,0.327652699136663,0.4998558835969084,21.0
2026-02-12,-0.0849206273830155,0.1911187147630787,0.2760393421460942,0.5328419441584407,41.0
2026-02-13,-0.0506309391736673,0.1687053495164339,0.2193362886901013,0.6119583637919277,48.0
2026-02-14,-0.0808493887421255,0.1624404687763136,0.2432898575184392,0.594269671678251,51.0
2026-02-15,-0.0532758897998266,0.2091119336999125,0.2623878234997391,0.5285002404203017,45.0
2026-02-16,-0.0164342880977884,0.2282481789184005,0.2446824670161889,0.5270693566974091,69.0
2026-02-17,0.0027054989022081,0.2788324003796215,0.2761269014774133,0.4450406958956433,46.0
2026-02-18,0.0027054989022081,0.2788324003796215,0.2761269014774133,0.4450406958956433,46.0
2026-02-19,-0.0166996634124141,0.1777017102086622,0.1944013736210763,0.6278969186823815,76.0
2026-02-20,-0.0166996634124141,0.1777017102086622,0.1944013736210763,0.6278969186823815,76.0
2026-02-21,-0.0166996634124141,0.1777017102086622,0.1944013736210763,0.6278969186823815,76.0
2026-02-22,-0.0166996634124141,0.1777017102086622,0.1944013736210763,0.6278969186823815,76.0
2026-02-23,-0.0166996634124141,0.1777017102086622,0.1944013736210763,0.6278969186823815,76.0
2026-02-24,-0.2134198788171786,0.1240341007465221,0.3374539795637009,0.5385119192088481,61.0
2026-02-25,-0.2134198788171786,0.1240341007465221,0.3374539795637009,0.5385119192088481,61.0
2026-02-26,0.0103300518070858,0.2290397688085513,0.2187097170014655,0.5522505156094989,62.0
2026-02-27,-0.1187264903097367,0.2046972252581207,0.3234237155678575,0.4718790552349853,61.0
2026-02-28,0.0768920176972945,0.0962111850579579,0.0193191673606634,0.8844696680704752,3.0
2026-03-01,-0.0123844124636677,0.1913648329155389,0.2037492453792067,0.6048859165504922,43.0
2026-03-02,-0.0123844124636677,0.1913648329155389,0.2037492453792067,0.6048859165504922,43.0
2026-03-03,-0.0722266408921325,0.2298153677153625,0.3020420086074951,0.4681426159141562,79.0
2026-03-04,-0.0722266408921325,0.2298153677153625,0.3020420086074951,0.4681426159141562,79.0
2026-03-05,0.0739722332946257,0.2716550828772597,0.1976828495826339,0.5306620694464073,64.0
